tDate,Country,NumberOfTest
2021-01-29,Australia,0
2021-01-29,Austria,71028
2021-01-29,Belgium,56299
2021-01-29,Canada,212537
2021-01-29,Chile,61941
2021-01-29,Colombia,67913
2021-01-29,Costa Rica,2195
2021-01-29,Czechia,62693
2021-01-29,Denmark,118175
2021-01-29,Estonia,4681
2021-01-29,Finland,18656
2021-01-29,France,414021
2021-01-29,Germany,0
2021-01-29,Greece,45381
2021-01-29,Hungary,18975
2021-01-29,Iceland,742
2021-01-29,Ireland,21943
2021-01-29,Israel,74377
2021-01-29,Italy,349922
2021-01-29,Japan,82296
2021-01-29,Latvia,11507
2021-01-29,Lithuania,8933
2021-01-29,Luxembourg,9074
2021-01-29,Mexico,40258
2021-01-29,Netherlands,0
2021-01-29,New Zealand,6121
2021-01-29,Norway,17949
2021-01-29,Poland,89321
2021-01-29,Portugal,68205
2021-01-29,Slovakia,183051
2021-01-29,Slovenia,4299
2021-01-29,South Korea,43746
2021-01-29,Spain,0
2021-01-29,Sweden,28405
2021-01-29,Switzerland,29310
2021-01-29,Taiwan,1879
2021-01-29,Turkey,165094
2021-01-29,United Kingdom,662675
2021-01-29,United States,1831978
