tDate,Country,NumberOfTest
2020-03-27,Australia,0
2020-03-27,Belgium,4930
2020-03-27,Canada,21258
2020-03-27,Costa Rica,487
2020-03-27,Denmark,2110
2020-03-27,Estonia,1288
2020-03-27,Finland,2004
2020-03-27,Germany,0
2020-03-27,Greece,0
2020-03-27,Hungary,1270
2020-03-27,Iceland,1022
2020-03-27,Ireland,2941
2020-03-27,Israel,5739
2020-03-27,Italy,33019
2020-03-27,Japan,1442
2020-03-27,Latvia,1089
2020-03-27,Lithuania,1160
2020-03-27,Luxembourg,1081
2020-03-27,Mexico,1599
2020-03-27,Netherlands,0
2020-03-27,New Zealand,1853
2020-03-27,Poland,4503
2020-03-27,Portugal,7913
2020-03-27,Slovakia,747
2020-03-27,Slovenia,1384
2020-03-27,South Korea,11169
2020-03-27,Taiwan,864
2020-03-27,Turkey,7533
2020-03-27,United States,136204
