tDate,Country,NumberOfTest
2021-05-25,Australia,35564
2021-05-25,Austria,382294
2021-05-25,Belgium,51008
2021-05-25,Canada,96538
2021-05-25,Chile,33538
2021-05-25,Colombia,89619
2021-05-25,Costa Rica,5942
2021-05-25,Czechia,257122
2021-05-25,Denmark,171119
2021-05-25,Estonia,4225
2021-05-25,Finland,22907
2021-05-25,France,484981
2021-05-25,Germany,0
2021-05-25,Greece,70102
2021-05-25,Hungary,6368
2021-05-25,Israel,30189
2021-05-25,Italy,322370
2021-05-25,Japan,70045
2021-05-25,Latvia,16463
2021-05-25,Lithuania,25723
2021-05-25,Luxembourg,8842
2021-05-25,Mexico,14722
2021-05-25,Netherlands,0
2021-05-25,New Zealand,2950
2021-05-25,Norway,28929
2021-05-25,Poland,122010
2021-05-25,Portugal,43232
2021-05-25,Slovakia,73219
2021-05-25,Slovenia,4237
2021-05-25,South Korea,42720
2021-05-25,Spain,0
2021-05-25,Sweden,32800
2021-05-25,Switzerland,25676
2021-05-25,Taiwan,24386
2021-05-25,Turkey,223104
2021-05-25,United Kingdom,741912
2021-05-25,United States,1060444
