tDate,Country,NumberOfTest
2022-01-19,Australia,205569
2022-01-19,Austria,842360
2022-01-19,Belgium,138404
2022-01-19,Canada,96271
2022-01-19,Chile,70480
2022-01-19,Colombia,91058
2022-01-19,Czechia,121548
2022-01-19,Denmark,224600
2022-01-19,Estonia,12417
2022-01-19,Finland,21842
2022-01-19,France,1505472
2022-01-19,Greece,0
2022-01-19,Hungary,25815
2022-01-19,Ireland,22633
2022-01-19,Israel,423862
2022-01-19,Italy,1181889
2022-01-19,Japan,221682
2022-01-19,Latvia,22489
2022-01-19,Lithuania,29139
2022-01-19,Luxembourg,9410
2022-01-19,Mexico,49040
2022-01-19,Netherlands,139922
2022-01-19,New Zealand,0
2022-01-19,Norway,40773
2022-01-19,Poland,243777
2022-01-19,Portugal,311189
2022-01-19,Slovakia,51091
2022-01-19,Slovenia,17291
2022-01-19,South Korea,191980
2022-01-19,Spain,371853
2022-01-19,Switzerland,110950
2022-01-19,Taiwan,30653
2022-01-19,Turkey,412031
2022-01-19,United Kingdom,1595845
