tDate,Country,NumberOfTest
2022-03-01,Australia,69785
2022-03-01,Austria,553850
2022-03-01,Belgium,38887
2022-03-01,Canada,37824
2022-03-01,Chile,51271
2022-03-01,Colombia,30211
2022-03-01,Costa Rica,8870
2022-03-01,Czechia,45367
2022-03-01,Denmark,66723
2022-03-01,Estonia,8600
2022-03-01,Finland,19688
2022-03-01,France,302912
2022-03-01,Greece,466528
2022-03-01,Hungary,4832
2022-03-01,Iceland,5629
2022-03-01,Ireland,10623
2022-03-01,Israel,80414
2022-03-01,Italy,530858
2022-03-01,Japan,168484
2022-03-01,Latvia,19333
2022-03-01,Lithuania,15121
2022-03-01,Luxembourg,3782
2022-03-01,Mexico,10112
2022-03-01,Netherlands,74632
2022-03-01,New Zealand,16851
2022-03-01,Norway,16934
2022-03-01,Poland,81817
2022-03-01,Portugal,57339
2022-03-01,Slovakia,47093
2022-03-01,Slovenia,11895
2022-03-01,South Korea,718043
2022-03-01,Spain,109273
2022-03-01,Switzerland,56026
2022-03-01,Taiwan,27216
2022-03-01,Turkey,403117
2022-03-01,United Kingdom,673040
2022-03-01,United States,1180196
