tDate,Country,NumberOfTest
2020-10-13,Australia,27430
2020-10-13,Austria,21708
2020-10-13,Belgium,59536
2020-10-13,Canada,174080
2020-10-13,Chile,25603
2020-10-13,Colombia,32583
2020-10-13,Costa Rica,1918
2020-10-13,Czechia,31638
2020-10-13,Denmark,36289
2020-10-13,Estonia,2666
2020-10-13,Finland,17349
2020-10-13,France,270080
2020-10-13,Germany,0
2020-10-13,Greece,20820
2020-10-13,Hungary,7123
2020-10-13,Iceland,1815
2020-10-13,Ireland,15305
2020-10-13,Israel,45317
2020-10-13,Italy,182804
2020-10-13,Japan,19828
2020-10-13,Latvia,4433
2020-10-13,Lithuania,7900
2020-10-13,Luxembourg,7406
2020-10-13,Mexico,16780
2020-10-13,Netherlands,0
2020-10-13,New Zealand,5849
2020-10-13,Norway,15840
2020-10-13,Poland,66232
2020-10-13,Portugal,31413
2020-10-13,Slovakia,10228
2020-10-13,Slovenia,4902
2020-10-13,South Korea,12229
2020-10-13,Spain,0
2020-10-13,Sweden,21564
2020-10-13,Switzerland,20312
2020-10-13,Taiwan,271
2020-10-13,Turkey,114992
2020-10-13,United Kingdom,264713
2020-10-13,United States,1064114
