tDate,Country,NumberOfTest
2020-07-10,Australia,59437
2020-07-10,Austria,7757
2020-07-10,Belgium,12022
2020-07-10,Canada,93258
2020-07-10,Chile,17727
2020-07-10,Colombia,23188
2020-07-10,Costa Rica,1367
2020-07-10,Denmark,14184
2020-07-10,Estonia,418
2020-07-10,Finland,4389
2020-07-10,France,77237
2020-07-10,Germany,0
2020-07-10,Greece,4687
2020-07-10,Hungary,2435
2020-07-10,Iceland,211
2020-07-10,Ireland,9330
2020-07-10,Israel,25829
2020-07-10,Italy,75204
2020-07-10,Japan,8955
2020-07-10,Latvia,1841
2020-07-10,Lithuania,3668
2020-07-10,Luxembourg,5314
2020-07-10,Mexico,14122
2020-07-10,Netherlands,0
2020-07-10,New Zealand,2102
2020-07-10,Norway,4704
2020-07-10,Poland,43555
2020-07-10,Portugal,15807
2020-07-10,Slovakia,2879
2020-07-10,Slovenia,1159
2020-07-10,South Korea,13504
2020-07-10,Spain,0
2020-07-10,Switzerland,7672
2020-07-10,Taiwan,165
2020-07-10,Turkey,48787
2020-07-10,United Kingdom,134030
2020-07-10,United States,1014949
