tDate,Country,NumberOfTest
2020-05-26,Australia,44023
2020-05-26,Austria,5844
2020-05-26,Belgium,16225
2020-05-26,Canada,46222
2020-05-26,Chile,13084
2020-05-26,Costa Rica,125
2020-05-26,Denmark,15980
2020-05-26,Estonia,1844
2020-05-26,Finland,3638
2020-05-26,France,54110
2020-05-26,Germany,0
2020-05-26,Greece,5954
2020-05-26,Hungary,1644
2020-05-26,Iceland,526
2020-05-26,Ireland,3515
2020-05-26,Israel,6819
2020-05-26,Italy,91618
2020-05-26,Japan,2994
2020-05-26,Latvia,1828
2020-05-26,Lithuania,5527
2020-05-26,Luxembourg,1329
2020-05-26,Mexico,9200
2020-05-26,Netherlands,0
2020-05-26,New Zealand,4017
2020-05-26,Norway,3458
2020-05-26,Poland,43203
2020-05-26,Portugal,15105
2020-05-26,Slovakia,2839
2020-05-26,Slovenia,809
2020-05-26,South Korea,10083
2020-05-26,Spain,0
2020-05-26,Switzerland,5578
2020-05-26,Taiwan,299
2020-05-26,Turkey,19853
2020-05-26,United Kingdom,77745
2020-05-26,United States,460081
