tDate,Country,NumberOfTest
2020-04-18,Australia,14980
2020-04-18,Austria,6660
2020-04-18,Belgium,10312
2020-04-18,Canada,33999
2020-04-18,Chile,5018
2020-04-18,Costa Rica,227
2020-04-18,Denmark,2271
2020-04-18,Estonia,785
2020-04-18,Finland,3692
2020-04-18,Germany,0
2020-04-18,Greece,1645
2020-04-18,Hungary,2311
2020-04-18,Iceland,1671
2020-04-18,Ireland,2253
2020-04-18,Israel,10606
2020-04-18,Italy,61725
2020-04-18,Japan,1004
2020-04-18,Latvia,1860
2020-04-18,Lithuania,5807
2020-04-18,Luxembourg,528
2020-04-18,Mexico,1701
2020-04-18,Netherlands,0
2020-04-18,New Zealand,3206
2020-04-18,Norway,1176
2020-04-18,Poland,13306
2020-04-18,Portugal,12795
2020-04-18,Slovakia,3323
2020-04-18,Slovenia,685
2020-04-18,South Korea,0
2020-04-18,Spain,0
2020-04-18,Taiwan,557
2020-04-18,Turkey,40520
2020-04-18,United Kingdom,21249
2020-04-18,United States,167058
