tDate,Country,NumberOfTest
2021-01-12,Australia,60177
2021-01-12,Austria,2945871
2021-01-12,Belgium,67140
2021-01-12,Canada,202841
2021-01-12,Chile,42722
2021-01-12,Colombia,43414
2021-01-12,Costa Rica,2385
2021-01-12,Czechia,66682
2021-01-12,Denmark,86191
2021-01-12,Estonia,6876
2021-01-12,Finland,14430
2021-01-12,France,337656
2021-01-12,Germany,0
2021-01-12,Greece,41674
2021-01-12,Hungary,8223
2021-01-12,Iceland,798
2021-01-12,Ireland,18945
2021-01-12,Israel,120994
2021-01-12,Italy,195245
2021-01-12,Japan,86551
2021-01-12,Latvia,12516
2021-01-12,Lithuania,13366
2021-01-12,Luxembourg,9765
2021-01-12,Mexico,46542
2021-01-12,Netherlands,0
2021-01-12,New Zealand,0
2021-01-12,Norway,23541
2021-01-12,Poland,99643
2021-01-12,Portugal,58243
2021-01-12,Slovakia,91872
2021-01-12,Slovenia,6193
2021-01-12,South Korea,65393
2021-01-12,Spain,0
2021-01-12,Sweden,29567
2021-01-12,Switzerland,25737
2021-01-12,Taiwan,613
2021-01-12,Turkey,179208
2021-01-12,United Kingdom,584760
2021-01-12,United States,2017691
