tDate,Country,NumberOfTest
2021-03-13,Australia,0
2021-03-13,Austria,271761
2021-03-13,Belgium,45689
2021-03-13,Canada,123598
2021-03-13,Chile,69517
2021-03-13,Colombia,40936
2021-03-13,Costa Rica,4407
2021-03-13,Czechia,66501
2021-03-13,Denmark,131522
2021-03-13,Estonia,5082
2021-03-13,Finland,18510
2021-03-13,France,245043
2021-03-13,Germany,0
2021-03-13,Greece,50339
2021-03-13,Hungary,41845
2021-03-13,Iceland,414
2021-03-13,Ireland,16203
2021-03-13,Israel,27131
2021-03-13,Italy,496857
2021-03-13,Japan,31295
2021-03-13,Latvia,13870
2021-03-13,Lithuania,6259
2021-03-13,Luxembourg,7945
2021-03-13,Mexico,10401
2021-03-13,Netherlands,0
2021-03-13,New Zealand,0
2021-03-13,Norway,17140
2021-03-13,Poland,145824
2021-03-13,Portugal,21016
2021-03-13,Slovakia,828128
2021-03-13,Slovenia,2984
2021-03-13,South Korea,0
2021-03-13,Spain,0
2021-03-13,Sweden,39611
2021-03-13,Switzerland,17702
2021-03-13,Taiwan,212
2021-03-13,Turkey,150098
2021-03-13,United Kingdom,437958
2021-03-13,United States,1023768
