tDate,Country,NumberOfTest
2021-04-17,Australia,0
2021-04-17,Austria,317349
2021-04-17,Belgium,36318
2021-04-17,Canada,151379
2021-04-17,Chile,72806
2021-04-17,Colombia,81400
2021-04-17,Costa Rica,5994
2021-04-17,Czechia,50012
2021-04-17,Denmark,142504
2021-04-17,Estonia,6790
2021-04-17,Finland,10836
2021-04-17,France,248259
2021-04-17,Germany,0
2021-04-17,Greece,109516
2021-04-17,Hungary,30662
2021-04-17,Iceland,701
2021-04-17,Ireland,14999
2021-04-17,Israel,11152
2021-04-17,Italy,433382
2021-04-17,Japan,50503
2021-04-17,Latvia,15192
2021-04-17,Lithuania,14241
2021-04-17,Luxembourg,7971
2021-04-17,Mexico,8655
2021-04-17,Netherlands,0
2021-04-17,New Zealand,0
2021-04-17,Norway,9496
2021-04-17,Poland,169315
2021-04-17,Portugal,31461
2021-04-17,Slovakia,761818
2021-04-17,Slovenia,2641
2021-04-17,South Korea,0
2021-04-17,Spain,0
2021-04-17,Sweden,48658
2021-04-17,Switzerland,19085
2021-04-17,Taiwan,139
2021-04-17,Turkey,319316
2021-04-17,United Kingdom,492826
2021-04-17,United States,1003857
