tDate,Country,NumberOfTest
2020-06-19,Australia,42708
2020-06-19,Austria,6203
2020-06-19,Belgium,13395
2020-06-19,Canada,91196
2020-06-19,Chile,20347
2020-06-19,Colombia,17665
2020-06-19,Costa Rica,629
2020-06-19,Denmark,16991
2020-06-19,Estonia,850
2020-06-19,Finland,1440
2020-06-19,France,46051
2020-06-19,Germany,0
2020-06-19,Greece,4373
2020-06-19,Hungary,3793
2020-06-19,Iceland,109
2020-06-19,Ireland,3161
2020-06-19,Israel,12787
2020-06-19,Italy,86111
2020-06-19,Japan,4823
2020-06-19,Latvia,1324
2020-06-19,Lithuania,4413
2020-06-19,Luxembourg,6796
2020-06-19,Mexico,11979
2020-06-19,Netherlands,0
2020-06-19,New Zealand,7704
2020-06-19,Norway,3813
2020-06-19,Poland,50268
2020-06-19,Portugal,14713
2020-06-19,Slovakia,1278
2020-06-19,Slovenia,1147
2020-06-19,South Korea,12875
2020-06-19,Spain,0
2020-06-19,Switzerland,7557
2020-06-19,Taiwan,159
2020-06-19,Turkey,41316
2020-06-19,United Kingdom,90547
2020-06-19,United States,704103
