tDate,Country,NumberOfTest
2022-01-25,Australia,134310
2022-01-25,Austria,533996
2022-01-25,Belgium,150459
2022-01-25,Canada,70920
2022-01-25,Chile,80163
2022-01-25,Colombia,72444
2022-01-25,Czechia,176174
2022-01-25,Denmark,228816
2022-01-25,Estonia,12968
2022-01-25,Finland,25823
2022-01-25,France,1294776
2022-01-25,Greece,360105
2022-01-25,Hungary,18027
2022-01-25,Ireland,15695
2022-01-25,Israel,371851
2022-01-25,Italy,1421545
2022-01-25,Japan,223773
2022-01-25,Latvia,23504
2022-01-25,Lithuania,32953
2022-01-25,Luxembourg,7894
2022-01-25,Mexico,42619
2022-01-25,Netherlands,154820
2022-01-25,New Zealand,0
2022-01-25,Norway,42245
2022-01-25,Poland,310001
2022-01-25,Portugal,327386
2022-01-25,Slovakia,73346
2022-01-25,Slovenia,22933
2022-01-25,South Korea,276343
2022-01-25,Spain,322627
2022-01-25,Switzerland,123849
2022-01-25,Taiwan,35519
2022-01-25,Turkey,418427
2022-01-25,United Kingdom,1344695
2022-01-25,United States,1376333
