tDate,Country,NumberOfTest
2022-06-13,Australia,72782508
2022-06-13,Austria,188792612
2022-06-13,Belgium,34249074
2022-06-13,Chile,39195661
2022-06-13,Colombia,0
2022-06-13,Czechia,54553265
2022-06-13,Denmark,64585417
2022-06-13,Estonia,3417013
2022-06-13,Finland,11008609
2022-06-13,France,277171001
2022-06-13,Greece,0
2022-06-13,Iceland,1370562
2022-06-13,Ireland,12294530
2022-06-13,Israel,51548081
2022-06-13,Italy,223100172
2022-06-13,Japan,52592395
2022-06-13,Latvia,7244743
2022-06-13,Lithuania,8714188
2022-06-13,Luxembourg,4286182
2022-06-13,Mexico,15505785
2022-06-13,Netherlands,30652853
2022-06-13,New Zealand,7230539
2022-06-13,Norway,11140660
2022-06-13,Slovakia,51218249
2022-06-13,Slovenia,5306687
2022-06-13,South Korea,50499262
2022-06-13,Spain,92970686
2022-06-13,Switzerland,21211193
2022-06-13,Taiwan,12383449
2022-06-13,United States,909975911
