tDate,Country,NumberOfTest
2021-10-15,Australia,0
2021-10-15,Austria,280850
2021-10-15,Belgium,62288
2021-10-15,Canada,110644
2021-10-15,Chile,66751
2021-10-15,Colombia,45448
2021-10-15,Costa Rica,7682
2021-10-15,Czechia,118582
2021-10-15,Denmark,56832
2021-10-15,Estonia,8288
2021-10-15,Finland,13031
2021-10-15,France,373252
2021-10-15,Germany,0
2021-10-15,Greece,0
2021-10-15,Hungary,17554
2021-10-15,Iceland,1485
2021-10-15,Ireland,23337
2021-10-15,Israel,102732
2021-10-15,Italy,607027
2021-10-15,Japan,64812
2021-10-15,Latvia,20050
2021-10-15,Lithuania,26078
2021-10-15,Luxembourg,3169
2021-10-15,Mexico,20673
2021-10-15,Netherlands,0
2021-10-15,New Zealand,27767
2021-10-15,Norway,7306
2021-10-15,Poland,82898
2021-10-15,Portugal,68351
2021-10-15,Slovakia,40917
2021-10-15,Slovenia,5724
2021-10-15,South Korea,0
2021-10-15,Spain,0
2021-10-15,Sweden,20562
2021-10-15,Switzerland,33286
2021-10-15,Taiwan,23111
2021-10-15,Turkey,363536
2021-10-15,United Kingdom,894379
2021-10-15,United States,1693332
