tDate,Country,NumberOfTest
2021-03-14,Australia,0
2021-03-14,Austria,167435
2021-03-14,Belgium,21532
2021-03-14,Canada,113550
2021-03-14,Chile,68151
2021-03-14,Colombia,30313
2021-03-14,Costa Rica,2818
2021-03-14,Czechia,59820
2021-03-14,Denmark,134738
2021-03-14,Estonia,5978
2021-03-14,Finland,15356
2021-03-14,France,54509
2021-03-14,Germany,0
2021-03-14,Greece,18823
2021-03-14,Hungary,42308
2021-03-14,Iceland,398
2021-03-14,Ireland,13349
2021-03-14,Israel,58720
2021-03-14,Italy,376821
2021-03-14,Japan,17266
2021-03-14,Latvia,5990
2021-03-14,Lithuania,3451
2021-03-14,Luxembourg,557
2021-03-14,Mexico,4899
2021-03-14,Netherlands,0
2021-03-14,New Zealand,0
2021-03-14,Norway,16590
2021-03-14,Poland,119306
2021-03-14,Portugal,9709
2021-03-14,Slovakia,409949
2021-03-14,Slovenia,1625
2021-03-14,South Korea,0
2021-03-14,Spain,0
2021-03-14,Sweden,39611
2021-03-14,Switzerland,10339
2021-03-14,Taiwan,142
2021-03-14,Turkey,132425
2021-03-14,United Kingdom,965127
2021-03-14,United States,578524
