tDate,Country,NumberOfTest
2020-08-12,Australia,61172
2020-08-12,Austria,8510
2020-08-12,Belgium,22073
2020-08-12,Canada,83476
2020-08-12,Chile,19348
2020-08-12,Colombia,49411
2020-08-12,Costa Rica,1664
2020-08-12,Denmark,34727
2020-08-12,Estonia,1402
2020-08-12,Finland,11597
2020-08-12,France,111735
2020-08-12,Germany,0
2020-08-12,Greece,11046
2020-08-12,Hungary,2897
2020-08-12,Iceland,722
2020-08-12,Ireland,5843
2020-08-12,Israel,26232
2020-08-12,Italy,79988
2020-08-12,Japan,25782
2020-08-12,Latvia,2226
2020-08-12,Lithuania,3481
2020-08-12,Luxembourg,4728
2020-08-12,Mexico,14437
2020-08-12,Netherlands,0
2020-08-12,New Zealand,5978
2020-08-12,Norway,13448
2020-08-12,Poland,47574
2020-08-12,Portugal,16338
2020-08-12,Slovakia,2741
2020-08-12,Slovenia,856
2020-08-12,South Korea,8922
2020-08-12,Spain,0
2020-08-12,Sweden,8090
2020-08-12,Switzerland,6635
2020-08-12,Taiwan,190
2020-08-12,Turkey,67237
2020-08-12,United Kingdom,176489
2020-08-12,United States,1027956
