tDate,Country,NumberOfTest
2021-12-29,Australia,321573
2021-12-29,Austria,317231
2021-12-29,Belgium,78286
2021-12-29,Canada,130829
2021-12-29,Chile,51326
2021-12-29,Colombia,69778
2021-12-29,Czechia,60028
2021-12-29,Denmark,213560
2021-12-29,Estonia,9541
2021-12-29,Finland,26683
2021-12-29,France,1321888
2021-12-29,Greece,398632
2021-12-29,Hungary,15551
2021-12-29,Iceland,5034
2021-12-29,Ireland,38626
2021-12-29,Israel,158131
2021-12-29,Italy,1029429
2021-12-29,Japan,37768
2021-12-29,Latvia,9906
2021-12-29,Lithuania,14902
2021-12-29,Luxembourg,4444
2021-12-29,Mexico,23807
2021-12-29,Netherlands,60817
2021-12-29,New Zealand,0
2021-12-29,Norway,19324
2021-12-29,Poland,193084
2021-12-29,Portugal,317728
2021-12-29,Slovakia,29207
2021-12-29,Slovenia,5114
2021-12-29,Switzerland,69738
2021-12-29,Taiwan,15098
2021-12-29,Turkey,366363
2021-12-29,United Kingdom,1496888
2021-12-29,United States,1088474
