tDate,Country,NumberOfTest
2022-04-22,Australia,68725615
2022-04-22,Austria,181611092
2022-04-22,Belgium,33484365
2022-04-22,Canada,60588415
2022-04-22,Chile,36419764
2022-04-22,Colombia,34283195
2022-04-22,Costa Rica,3324739
2022-04-22,Czechia,54194244
2022-04-22,Denmark,66991411
2022-04-22,Estonia,3328897
2022-04-22,Finland,10693810
2022-04-22,France,267757382
2022-04-22,Greece,78799329
2022-04-22,Hungary,10844283
2022-04-22,Iceland,1316796
2022-04-22,Ireland,12018041
2022-04-22,Israel,49690900
2022-04-22,Italy,210944097
2022-04-22,Japan,44680237
2022-04-22,Latvia,7103755
2022-04-22,Lithuania,8619487
2022-04-22,Luxembourg,4215658
2022-04-22,Mexico,15087973
2022-04-22,Netherlands,30546900
2022-04-22,New Zealand,6980390
2022-04-22,Norway,11070286
2022-04-22,Portugal,40993102
2022-04-22,Slovakia,50952764
2022-04-22,Slovenia,5040138
2022-04-22,South Korea,44003040
2022-04-22,Spain,89847383
2022-04-22,Sweden,18255121
2022-04-22,Switzerland,20738526
2022-04-22,Taiwan,8042593
2022-04-22,Turkey,158264289
2022-04-22,United Kingdom,495987260
2022-04-22,United States,866305116
