tDate,Country,NumberOfTest
2020-06-20,Australia,35173
2020-06-20,Austria,6078
2020-06-20,Belgium,12534
2020-06-20,Canada,93547
2020-06-20,Chile,20080
2020-06-20,Colombia,17412
2020-06-20,Costa Rica,457
2020-06-20,Denmark,12112
2020-06-20,Estonia,530
2020-06-20,Finland,747
2020-06-20,France,21735
2020-06-20,Germany,0
2020-06-20,Greece,4184
2020-06-20,Hungary,3709
2020-06-20,Iceland,64
2020-06-20,Ireland,2724
2020-06-20,Israel,6010
2020-06-20,Italy,84597
2020-06-20,Japan,2474
2020-06-20,Latvia,1686
2020-06-20,Lithuania,2569
2020-06-20,Luxembourg,5397
2020-06-20,Mexico,6464
2020-06-20,Netherlands,0
2020-06-20,New Zealand,6058
2020-06-20,Norway,1065
2020-06-20,Poland,42363
2020-06-20,Portugal,9036
2020-06-20,Slovakia,301
2020-06-20,Slovenia,758
2020-06-20,South Korea,12558
2020-06-20,Spain,0
2020-06-20,Switzerland,4697
2020-06-20,Taiwan,114
2020-06-20,Turkey,41112
2020-06-20,United Kingdom,83467
2020-06-20,United States,583978
