tDate,Country,NumberOfTest
2022-06-05,Australia,72277059
2022-06-05,Austria,188148905
2022-06-05,Belgium,34164224
2022-06-05,Canada,62101982
2022-06-05,Chile,38668444
2022-06-05,Colombia,0
2022-06-05,Czechia,54520160
2022-06-05,Denmark,64540626
2022-06-05,Estonia,3406540
2022-06-05,Finland,10968781
2022-06-05,France,275726736
2022-06-05,Greece,83015769
2022-06-05,Iceland,1361181
2022-06-05,Ireland,12259178
2022-06-05,Israel,51384430
2022-06-05,Italy,221864787
2022-06-05,Japan,50957186
2022-06-05,Latvia,7228983
2022-06-05,Lithuania,8706622
2022-06-05,Luxembourg,4274894
2022-06-05,Mexico,15392720
2022-06-05,Netherlands,30630855
2022-06-05,New Zealand,7205111
2022-06-05,Norway,11129195
2022-06-05,Slovakia,51194243
2022-06-05,Slovenia,5281066
2022-06-05,South Korea,49689453
2022-06-05,Spain,92515327
2022-06-05,Sweden,18375294
2022-06-05,Switzerland,21150288
2022-06-05,Taiwan,11696138
2022-06-05,United States,901132189
