tDate,Country,NumberOfTest
2021-03-11,Australia,0
2021-03-11,Austria,219654
2021-03-11,Belgium,51528
2021-03-11,Canada,113863
2021-03-11,Chile,62746
2021-03-11,Colombia,50669
2021-03-11,Costa Rica,2893
2021-03-11,Czechia,220294
2021-03-11,Denmark,186540
2021-03-11,Estonia,7271
2021-03-11,Finland,24562
2021-03-11,France,410370
2021-03-11,Germany,0
2021-03-11,Greece,50078
2021-03-11,Hungary,33464
2021-03-11,Iceland,1283
2021-03-11,Ireland,15750
2021-03-11,Israel,85508
2021-03-11,Italy,500635
2021-03-11,Japan,56851
2021-03-11,Latvia,17483
2021-03-11,Lithuania,5348
2021-03-11,Luxembourg,10012
2021-03-11,Mexico,23180
2021-03-11,Netherlands,0
2021-03-11,New Zealand,0
2021-03-11,Norway,30603
2021-03-11,Poland,146061
2021-03-11,Portugal,24313
2021-03-11,Slovakia,210949
2021-03-11,Slovenia,5222
2021-03-11,South Korea,0
2021-03-11,Spain,0
2021-03-11,Sweden,39611
2021-03-11,Switzerland,34547
2021-03-11,Taiwan,626
2021-03-11,Turkey,146386
2021-03-11,United Kingdom,1614145
2021-03-11,United States,1494913
