tDate,Country,NumberOfTest
2021-09-24,Australia,0
2021-09-24,Austria,304125
2021-09-24,Belgium,54843
2021-09-24,Canada,126785
2021-09-24,Chile,72586
2021-09-24,Colombia,53366
2021-09-24,Costa Rica,9063
2021-09-24,Czechia,124639
2021-09-24,Denmark,34458
2021-09-24,Estonia,6692
2021-09-24,Finland,11085
2021-09-24,France,733622
2021-09-24,Germany,0
2021-09-24,Greece,216606
2021-09-24,Hungary,14435
2021-09-24,Iceland,1617
2021-09-24,Ireland,26217
2021-09-24,Israel,121279
2021-09-24,Italy,343351
2021-09-24,Japan,135859
2021-09-24,Lithuania,27992
2021-09-24,Luxembourg,2499
2021-09-24,Mexico,22586
2021-09-24,Netherlands,0
2021-09-24,New Zealand,14855
2021-09-24,Norway,13750
2021-09-24,Poland,82057
2021-09-24,Portugal,78209
2021-09-24,Slovakia,42230
2021-09-24,Slovenia,5536
2021-09-24,South Korea,74836
2021-09-24,Sweden,23127
2021-09-24,Switzerland,55123
2021-09-24,Taiwan,27759
2021-09-24,Turkey,355226
2021-09-24,United Kingdom,884770
2021-09-24,United States,1542205
