tDate,Country,NumberOfTest
2021-05-09,Australia,0
2021-05-09,Austria,204215
2021-05-09,Belgium,22508
2021-05-09,Canada,107001
2021-05-09,Chile,62044
2021-05-09,Colombia,70866
2021-05-09,Costa Rica,7268
2021-05-09,Czechia,72846
2021-05-09,Denmark,162860
2021-05-09,Estonia,2934
2021-05-09,Finland,10103
2021-05-09,France,57974
2021-05-09,Germany,0
2021-05-09,Greece,22869
2021-05-09,Hungary,17021
2021-05-09,Iceland,932
2021-05-09,Ireland,17107
2021-05-09,Israel,26930
2021-05-09,Italy,311854
2021-05-09,Japan,41338
2021-05-09,Latvia,18767
2021-05-09,Lithuania,7110
2021-05-09,Luxembourg,432
2021-05-09,Mexico,3707
2021-05-09,Netherlands,0
2021-05-09,New Zealand,3048
2021-05-09,Norway,10889
2021-05-09,Poland,103444
2021-05-09,Portugal,15940
2021-05-09,Slovakia,180981
2021-05-09,Slovenia,1310
2021-05-09,South Korea,13584
2021-05-09,Spain,0
2021-05-09,Sweden,51085
2021-05-09,Switzerland,10366
2021-05-09,Taiwan,680
2021-05-09,Turkey,197468
2021-05-09,United Kingdom,1322338
2021-05-09,United States,481130
