tDate,Country,NumberOfTest
2021-06-14,Australia,0
2021-06-14,Austria,312751
2021-06-14,Belgium,43147
2021-06-14,Canada,137945
2021-06-14,Chile,69966
2021-06-14,Colombia,45672
2021-06-14,Costa Rica,3985
2021-06-14,Czechia,231993
2021-06-14,Denmark,94815
2021-06-14,Estonia,4745
2021-06-14,Finland,11033
2021-06-14,France,339817
2021-06-14,Greece,19402
2021-06-14,Hungary,28283
2021-06-14,Israel,30824
2021-06-14,Italy,102917
2021-06-14,Japan,60314
2021-06-14,Latvia,3409
2021-06-14,Lithuania,15678
2021-06-14,Luxembourg,7445
2021-06-14,Mexico,16810
2021-06-14,New Zealand,2164
2021-06-14,Norway,21663
2021-06-14,Poland,66167
2021-06-14,Portugal,49676
2021-06-14,Slovakia,55995
2021-06-14,Slovenia,2332
2021-06-14,South Korea,13683
2021-06-14,Switzerland,18195
2021-06-14,Taiwan,19917
2021-06-14,Turkey,219290
2021-06-14,United Kingdom,930123
2021-06-14,United States,504478
