tDate,Country,NumberOfTest
2022-02-24,Australia,89532
2022-02-24,Austria,886099
2022-02-24,Belgium,41762
2022-02-24,Canada,50541
2022-02-24,Chile,110072
2022-02-24,Colombia,35053
2022-02-24,Costa Rica,10601
2022-02-24,Czechia,50318
2022-02-24,Denmark,87011
2022-02-24,Estonia,8229
2022-02-24,Finland,16841
2022-02-24,France,303264
2022-02-24,Germany,0
2022-02-24,Greece,290822
2022-02-24,Hungary,24939
2022-02-24,Ireland,15099
2022-02-24,Israel,83306
2022-02-24,Italy,484530
2022-02-24,Japan,184714
2022-02-24,Latvia,24236
2022-02-24,Lithuania,14293
2022-02-24,Luxembourg,2752
2022-02-24,Mexico,13340
2022-02-24,Netherlands,55264
2022-02-24,New Zealand,0
2022-02-24,Norway,20455
2022-02-24,Poland,88210
2022-02-24,Portugal,85951
2022-02-24,Slovakia,51534
2022-02-24,Slovenia,14338
2022-02-24,South Korea,497136
2022-02-24,Spain,99034
2022-02-24,Sweden,8387
2022-02-24,Switzerland,48214
2022-02-24,Taiwan,22320
2022-02-24,Turkey,455201
2022-02-24,United Kingdom,764641
2022-02-24,United States,1182893
