tDate,Country,NumberOfTest
2022-04-04,Australia,66984863
2022-04-04,Austria,177031676
2022-04-04,Belgium,33038267
2022-04-04,Canada,59642149
2022-04-04,Chile,35516119
2022-04-04,Colombia,33931957
2022-04-04,Costa Rica,3202545
2022-04-04,Czechia,53880977
2022-04-04,Denmark,66698957
2022-04-04,Estonia,3276109
2022-04-04,Finland,10499736
2022-04-04,France,260957784
2022-04-04,Greece,74953491
2022-04-04,Hungary,0
2022-04-04,Iceland,1298271
2022-04-04,Ireland,11865225
2022-04-04,Israel,48793033
2022-04-04,Italy,203647359
2022-04-04,Japan,42153245
2022-04-04,Latvia,7020967
2022-04-04,Lithuania,8501877
2022-04-04,Luxembourg,4174340
2022-04-04,Mexico,14964309
2022-04-04,Netherlands,30396523
2022-04-04,New Zealand,0
2022-04-04,Norway,11026488
2022-04-04,Portugal,40239817
2022-04-04,Slovakia,50657233
2022-04-04,Slovenia,4860686
2022-04-04,South Korea,88635543
2022-04-04,Spain,88816186
2022-04-04,Switzerland,20400357
2022-04-04,Taiwan,7166634
2022-04-04,Turkey,155023329
2022-04-04,United Kingdom,488824625
2022-04-04,United States,853150225
