tDate,Country,NumberOfTest
2021-03-10,Australia,0
2021-03-10,Austria,278184
2021-03-10,Belgium,55953
2021-03-10,Canada,76578
2021-03-10,Chile,35006
2021-03-10,Colombia,35469
2021-03-10,Costa Rica,2443
2021-03-10,Czechia,210562
2021-03-10,Denmark,153602
2021-03-10,Estonia,9455
2021-03-10,Finland,24409
2021-03-10,France,346112
2021-03-10,Germany,0
2021-03-10,Greece,51782
2021-03-10,Hungary,30752
2021-03-10,Iceland,1308
2021-03-10,Ireland,15592
2021-03-10,Israel,99099
2021-03-10,Italy,481986
2021-03-10,Japan,60152
2021-03-10,Latvia,16705
2021-03-10,Lithuania,9543
2021-03-10,Luxembourg,11042
2021-03-10,Mexico,23750
2021-03-10,Netherlands,0
2021-03-10,New Zealand,0
2021-03-10,Norway,31594
2021-03-10,Poland,136145
2021-03-10,Portugal,26627
2021-03-10,Slovakia,189553
2021-03-10,Slovenia,5794
2021-03-10,South Korea,0
2021-03-10,Spain,0
2021-03-10,Sweden,39611
2021-03-10,Switzerland,31855
2021-03-10,Taiwan,490
2021-03-10,Turkey,145130
2021-03-10,United Kingdom,1554080
2021-03-10,United States,1610438
