tDate,Country,NumberOfTest
2020-03-28,Australia,0
2020-03-28,Belgium,3850
2020-03-28,Canada,29291
2020-03-28,Costa Rica,158
2020-03-28,Denmark,1383
2020-03-28,Estonia,1063
2020-03-28,Finland,1205
2020-03-28,Germany,0
2020-03-28,Greece,886
2020-03-28,Hungary,1028
2020-03-28,Iceland,849
2020-03-28,Ireland,2206
2020-03-28,Israel,5739
2020-03-28,Italy,35447
2020-03-28,Japan,296
2020-03-28,Latvia,1046
2020-03-28,Lithuania,996
2020-03-28,Luxembourg,824
2020-03-28,Mexico,797
2020-03-28,Netherlands,0
2020-03-28,New Zealand,1366
2020-03-28,Poland,4607
2020-03-28,Portugal,6893
2020-03-28,Slovakia,720
2020-03-28,Slovenia,999
2020-03-28,South Korea,9619
2020-03-28,Taiwan,527
2020-03-28,Turkey,7641
2020-03-28,United States,122014
