tDate,Country,NumberOfTest
2021-04-07,Australia,32561
2021-04-07,Austria,516648
2021-04-07,Belgium,60011
2021-04-07,Canada,90246
2021-04-07,Chile,30671
2021-04-07,Colombia,52847
2021-04-07,Costa Rica,4247
2021-04-07,Czechia,266696
2021-04-07,Denmark,176614
2021-04-07,Estonia,5115
2021-04-07,Finland,22889
2021-04-07,France,478017
2021-04-07,Germany,0
2021-04-07,Greece,55179
2021-04-07,Hungary,12201
2021-04-07,Iceland,1283
2021-04-07,Ireland,16151
2021-04-07,Israel,54048
2021-04-07,Italy,431957
2021-04-07,Japan,58424
2021-04-07,Latvia,23143
2021-04-07,Lithuania,18090
2021-04-07,Luxembourg,13841
2021-04-07,Mexico,22002
2021-04-07,Netherlands,0
2021-04-07,New Zealand,3392
2021-04-07,Norway,26162
2021-04-07,Poland,180273
2021-04-07,Portugal,63338
2021-04-07,Slovakia,229035
2021-04-07,Slovenia,5436
2021-04-07,South Korea,49390
2021-04-07,Spain,0
2021-04-07,Sweden,44659
2021-04-07,Switzerland,39293
2021-04-07,Taiwan,659
2021-04-07,Turkey,302108
2021-04-07,United Kingdom,1034088
2021-04-07,United States,1658727
