Date,Country,NumberOfTest
2021-02-04,Australia,0
2021-02-04,Austria,108302
2021-02-04,Belgium,54091
2021-02-04,Canada,109852
2021-02-04,Chile,52040
2021-02-04,Colombia,72452
2021-02-04,Costa Rica,2427
2021-02-04,Czechia,61543
2021-02-04,Denmark,148438
2021-02-04,Estonia,5323
2021-02-04,Finland,19448
2021-02-04,France,378658
2021-02-04,Germany,0
2021-02-04,Greece,44396
2021-02-04,Hungary,18171
2021-02-04,Iceland,747
2021-02-04,Ireland,20214
2021-02-04,Israel,84657
2021-02-04,Italy,363579
2021-02-04,Japan,61902
2021-02-04,Latvia,11818
2021-02-04,Lithuania,8152
2021-02-04,Luxembourg,10449
2021-02-04,Mexico,36163
2021-02-04,Netherlands,0
2021-02-04,New Zealand,5131
2021-02-04,Norway,17652
2021-02-04,Poland,87517
2021-02-04,Portugal,50384
2021-02-04,Slovakia,135175
2021-02-04,Slovenia,5247
2021-02-04,South Korea,64692
2021-02-04,Spain,0
2021-02-04,Sweden,29034
2021-02-04,Switzerland,34543
2021-02-04,Taiwan,928
2021-02-04,Turkey,145067
2021-02-04,United Kingdom,783851
2021-02-04,United States,1927403
