tDate,Country,NumberOfTest
2021-11-27,Australia,0
2021-11-27,Austria,346928
2021-11-27,Belgium,114315
2021-11-27,Canada,97219
2021-11-27,Chile,75269
2021-11-27,Colombia,31490
2021-11-27,Costa Rica,86
2021-11-27,Czechia,82200
2021-11-27,Denmark,134982
2021-11-27,Estonia,3872
2021-11-27,Finland,13846
2021-11-27,France,546562
2021-11-27,Germany,0
2021-11-27,Greece,0
2021-11-27,Hungary,0
2021-11-27,Iceland,1346
2021-11-27,Ireland,33954
2021-11-27,Israel,35167
2021-11-27,Italy,668196
2021-11-27,Japan,39290
2021-11-27,Latvia,10245
2021-11-27,Lithuania,11216
2021-11-27,Luxembourg,4021
2021-11-27,Mexico,5854
2021-11-27,Netherlands,0
2021-11-27,New Zealand,31620
2021-11-27,Norway,9395
2021-11-27,Poland,176736
2021-11-27,Portugal,72399
2021-11-27,Slovakia,45295
2021-11-27,Slovenia,3413
2021-11-27,Sweden,33245
2021-11-27,Switzerland,38740
2021-11-27,Taiwan,12791
2021-11-27,Turkey,358274
2021-11-27,United Kingdom,709394
2021-11-27,United States,702985
