tDate,Country,NumberOfTest
2022-01-09,Australia,255555
2022-01-09,Austria,446699
2022-01-09,Belgium,45943
2022-01-09,Canada,17880
2022-01-09,Chile,75979
2022-01-09,Colombia,105311
2022-01-09,Czechia,32108
2022-01-09,Denmark,147878
2022-01-09,Estonia,6819
2022-01-09,Finland,19078
2022-01-09,Greece,230237
2022-01-09,Hungary,0
2022-01-09,Ireland,44040
2022-01-09,Israel,369081
2022-01-09,Italy,993201
2022-01-09,Japan,33956
2022-01-09,Latvia,7822
2022-01-09,Lithuania,9397
2022-01-09,Luxembourg,1316
2022-01-09,Mexico,15967
2022-01-09,Netherlands,80880
2022-01-09,New Zealand,0
2022-01-09,Norway,15334
2022-01-09,Poland,123670
2022-01-09,Portugal,115304
2022-01-09,Slovakia,32094
2022-01-09,Slovenia,5252
2022-01-09,South Korea,152019
2022-01-09,Switzerland,39412
2022-01-09,Taiwan,20935
2022-01-09,Turkey,384049
2022-01-09,United Kingdom,1699071
