tDate,Country,NumberOfTest
2021-08-24,Australia,0
2021-08-24,Austria,277987
2021-08-24,Belgium,46333
2021-08-24,Canada,72324
2021-08-24,Chile,29201
2021-08-24,Colombia,42944
2021-08-24,Costa Rica,7853
2021-08-24,Czechia,75016
2021-08-24,Denmark,73737
2021-08-24,Estonia,5225
2021-08-24,Finland,26602
2021-08-24,France,737608
2021-08-24,Greece,121881
2021-08-24,Hungary,11728
2021-08-24,Iceland,3025
2021-08-24,Ireland,17951
2021-08-24,Israel,155607
2021-08-24,Italy,323634
2021-08-24,Japan,161737
2021-08-24,Latvia,9915
2021-08-24,Lithuania,14448
2021-08-24,Luxembourg,4122
2021-08-24,Mexico,39814
2021-08-24,New Zealand,0
2021-08-24,Norway,30044
2021-08-24,Poland,76517
2021-08-24,Portugal,45644
2021-08-24,Slovakia,16115
2021-08-24,Slovenia,2805
2021-08-24,South Korea,0
2021-08-24,Switzerland,25712
2021-08-24,Taiwan,23592
2021-08-24,Turkey,293037
2021-08-24,United Kingdom,737876
2021-08-24,United States,1238747
