tDate,Country,NumberOfTest
2020-07-17,Australia,62728
2020-07-17,Austria,8068
2020-07-17,Belgium,13993
2020-07-17,Canada,105064
2020-07-17,Chile,18699
2020-07-17,Colombia,25871
2020-07-17,Costa Rica,1568
2020-07-17,Denmark,14276
2020-07-17,Estonia,348
2020-07-17,Finland,5108
2020-07-17,France,94270
2020-07-17,Germany,0
2020-07-17,Greece,4325
2020-07-17,Hungary,2117
2020-07-17,Iceland,189
2020-07-17,Ireland,9512
2020-07-17,Israel,25732
2020-07-17,Italy,79428
2020-07-17,Japan,12994
2020-07-17,Latvia,2189
2020-07-17,Lithuania,3084
2020-07-17,Luxembourg,14297
2020-07-17,Mexico,16295
2020-07-17,Netherlands,0
2020-07-17,New Zealand,2575
2020-07-17,Norway,4145
2020-07-17,Poland,46821
2020-07-17,Portugal,16066
2020-07-17,Slovakia,2161
2020-07-17,Slovenia,1027
2020-07-17,South Korea,9963
2020-07-17,Spain,0
2020-07-17,Sweden,9913
2020-07-17,Switzerland,6682
2020-07-17,Taiwan,145
2020-07-17,Turkey,41215
2020-07-17,United Kingdom,164440
2020-07-17,United States,1046961
