tDate,Country,NumberOfTest
2020-07-28,Australia,0
2020-07-28,Austria,8037
2020-07-28,Belgium,25521
2020-07-28,Canada,84605
2020-07-28,Chile,17596
2020-07-28,Colombia,31038
2020-07-28,Costa Rica,1501
2020-07-28,Denmark,20376
2020-07-28,Estonia,657
2020-07-28,Finland,5743
2020-07-28,France,104057
2020-07-28,Germany,0
2020-07-28,Greece,6223
2020-07-28,Hungary,1656
2020-07-28,Iceland,124
2020-07-28,Ireland,4965
2020-07-28,Israel,26639
2020-07-28,Italy,73511
2020-07-28,Japan,18086
2020-07-28,Latvia,1574
2020-07-28,Lithuania,1949
2020-07-28,Luxembourg,8328
2020-07-28,Mexico,16166
2020-07-28,Netherlands,0
2020-07-28,New Zealand,2401
2020-07-28,Norway,5895
2020-07-28,Poland,39131
2020-07-28,Portugal,16955
2020-07-28,Slovakia,2296
2020-07-28,Slovenia,919
2020-07-28,South Korea,9056
2020-07-28,Spain,0
2020-07-28,Sweden,7566
2020-07-28,Switzerland,7261
2020-07-28,Taiwan,341
2020-07-28,Turkey,47412
2020-07-28,United Kingdom,147818
2020-07-28,United States,966551
