tDate,Country,NumberOfTest
2022-04-05,Australia,67085597
2022-04-05,Austria,177405999
2022-04-05,Belgium,33081130
2022-04-05,Canada,59740722
2022-04-05,Chile,35548916
2022-04-05,Colombia,33958221
2022-04-05,Costa Rica,3209253
2022-04-05,Czechia,53909406
2022-04-05,Denmark,66722308
2022-04-05,Estonia,3280193
2022-04-05,Finland,10512836
2022-04-05,France,261480987
2022-04-05,Greece,0
2022-04-05,Hungary,10708094
2022-04-05,Iceland,1299297
2022-04-05,Ireland,11875800
2022-04-05,Israel,48852779
2022-04-05,Italy,204235935
2022-04-05,Japan,42333666
2022-04-05,Latvia,7027684
2022-04-05,Lithuania,8511696
2022-04-05,Luxembourg,4178453
2022-04-05,Mexico,14971429
2022-04-05,Netherlands,30416588
2022-04-05,New Zealand,0
2022-04-05,Norway,11030779
2022-04-05,Portugal,40289197
2022-04-05,Slovakia,50680825
2022-04-05,Slovenia,4873403
2022-04-05,South Korea,89176552
2022-04-05,Spain,88884113
2022-04-05,Taiwan,7198104
2022-04-05,Turkey,155255464
2022-04-05,United Kingdom,489392167
2022-04-05,United States,853759606
