Date,Country,NumberOfTest
2020-08-31,Australia,46224
2020-08-31,Austria,8619
2020-08-31,Belgium,19657
2020-08-31,Canada,121867
2020-08-31,Chile,31914
2020-08-31,Colombia,30552
2020-08-31,Costa Rica,1517
2020-08-31,Denmark,39637
2020-08-31,Estonia,2766
2020-08-31,Finland,13116
2020-08-31,France,219614
2020-08-31,Germany,0
2020-08-31,Greece,8485
2020-08-31,Hungary,3880
2020-08-31,Iceland,675
2020-08-31,Ireland,9340
2020-08-31,Israel,31969
2020-08-31,Italy,101101
2020-08-31,Japan,21529
2020-08-31,Latvia,1008
2020-08-31,Lithuania,3964
2020-08-31,Luxembourg,5233
2020-08-31,Mexico,15460
2020-08-31,Netherlands,0
2020-08-31,New Zealand,8939
2020-08-31,Norway,22745
2020-08-31,Poland,24484
2020-08-31,Portugal,15660
2020-08-31,Slovakia,2763
2020-08-31,Slovenia,1415
2020-08-31,South Korea,13664
2020-08-31,Spain,0
2020-08-31,Sweden,18027
2020-08-31,Switzerland,11258
2020-08-31,Taiwan,215
2020-08-31,Turkey,110102
2020-08-31,United Kingdom,180368
2020-08-31,United States,661041
