tDate,Country,NumberOfTest
2022-04-21,Australia,68626642
2022-04-21,Austria,181352090
2022-04-21,Belgium,33462196
2022-04-21,Canada,60536359
2022-04-21,Chile,36363665
2022-04-21,Colombia,34265156
2022-04-21,Costa Rica,3317143
2022-04-21,Czechia,54177868
2022-04-21,Denmark,66978323
2022-04-21,Estonia,3326098
2022-04-21,Finland,10685450
2022-04-21,France,267444858
2022-04-21,Greece,0
2022-04-21,Hungary,10834691
2022-04-21,Iceland,1315837
2022-04-21,Ireland,12010658
2022-04-21,Israel,49644832
2022-04-21,Italy,210506904
2022-04-21,Japan,44500652
2022-04-21,Latvia,7098561
2022-04-21,Lithuania,8614025
2022-04-21,Luxembourg,4213884
2022-04-21,Mexico,15082932
2022-04-21,Netherlands,30543663
2022-04-21,New Zealand,0
2022-04-21,Norway,11068078
2022-04-21,Poland,36580416
2022-04-21,Portugal,40949035
2022-04-21,Slovakia,50939387
2022-04-21,Slovenia,5029142
2022-04-21,South Korea,43768023
2022-04-21,Spain,89782119
2022-04-21,Sweden,18252039
2022-04-21,Switzerland,20722670
2022-04-21,Taiwan,7982832
2022-04-21,Turkey,158115037
2022-04-21,United Kingdom,495663266
2022-04-21,United States,865896467
