tDate,Country,NumberOfTest
2021-02-22,Australia,36501
2021-02-22,Austria,93176
2021-02-22,Belgium,40378
2021-02-22,Canada,94745
2021-02-22,Chile,54650
2021-02-22,Colombia,37682
2021-02-22,Costa Rica,1958
2021-02-22,Czechia,109010
2021-02-22,Denmark,148824
2021-02-22,Estonia,6570
2021-02-22,Finland,21503
2021-02-22,France,407028
2021-02-22,Germany,0
2021-02-22,Greece,15610
2021-02-22,Hungary,15925
2021-02-22,Iceland,525
2021-02-22,Ireland,11828
2021-02-22,Israel,70487
2021-02-22,Italy,227787
2021-02-22,Japan,54180
2021-02-22,Latvia,3334
2021-02-22,Lithuania,7624
2021-02-22,Luxembourg,9530
2021-02-22,Mexico,31499
2021-02-22,Netherlands,0
2021-02-22,New Zealand,3892
2021-02-22,Norway,20476
2021-02-22,Poland,49632
2021-02-22,Portugal,31296
2021-02-22,Slovakia,262170
2021-02-22,Slovenia,4369
2021-02-22,South Korea,18699
2021-02-22,Spain,0
2021-02-22,Sweden,34898
2021-02-22,Switzerland,26637
2021-02-22,Taiwan,736
2021-02-22,Turkey,118816
2021-02-22,United Kingdom,670560
2021-02-22,United States,1038066
