tDate,Country,NumberOfTest
2021-10-14,Australia,197156
2021-10-14,Austria,427441
2021-10-14,Belgium,54018
2021-10-14,Canada,83845
2021-10-14,Chile,47921
2021-10-14,Colombia,48080
2021-10-14,Costa Rica,6086
2021-10-14,Czechia,84626
2021-10-14,Denmark,70183
2021-10-14,Estonia,7890
2021-10-14,Finland,14625
2021-10-14,France,807799
2021-10-14,Germany,0
2021-10-14,Greece,151640
2021-10-14,Hungary,16277
2021-10-14,Iceland,1378
2021-10-14,Ireland,24904
2021-10-14,Israel,95691
2021-10-14,Italy,385501
2021-10-14,Japan,74021
2021-10-14,Latvia,21504
2021-10-14,Lithuania,28424
2021-10-14,Luxembourg,2552
2021-10-14,Mexico,21280
2021-10-14,Netherlands,0
2021-10-14,New Zealand,28646
2021-10-14,Norway,7812
2021-10-14,Poland,84129
2021-10-14,Portugal,59815
2021-10-14,Slovakia,36964
2021-10-14,Slovenia,5141
2021-10-14,South Korea,0
2021-10-14,Spain,0
2021-10-14,Sweden,20562
2021-10-14,Switzerland,27319
2021-10-14,Taiwan,17397
2021-10-14,Turkey,362217
2021-10-14,United Kingdom,1212255
2021-10-14,United States,1840723
