tDate,Country,NumberOfTest
2022-02-21,Australia,51466
2022-02-21,Austria,195199
2022-02-21,Belgium,42542
2022-02-21,Canada,57134
2022-02-21,Chile,86698
2022-02-21,Colombia,26713
2022-02-21,Czechia,65591
2022-02-21,Denmark,115262
2022-02-21,Estonia,9750
2022-02-21,Finland,13580
2022-02-21,France,444656
2022-02-21,Greece,0
2022-02-21,Hungary,65772
2022-02-21,Iceland,4711
2022-02-21,Ireland,11526
2022-02-21,Israel,99378
2022-02-21,Italy,231766
2022-02-21,Japan,178148
2022-02-21,Latvia,8445
2022-02-21,Lithuania,16669
2022-02-21,Luxembourg,3082
2022-02-21,Mexico,16497
2022-02-21,Netherlands,63675
2022-02-21,New Zealand,0
2022-02-21,Norway,28290
2022-02-21,Poland,49523
2022-02-21,Portugal,93484
2022-02-21,Slovakia,25648
2022-02-21,Slovenia,23966
2022-02-21,South Korea,295859
2022-02-21,Spain,136690
2022-02-21,Switzerland,52140
2022-02-21,Taiwan,28368
2022-02-21,Turkey,461513
2022-02-21,United Kingdom,864748
2022-02-21,United States,588594
