tDate,Country,NumberOfTest
2021-10-13,Australia,210249
2021-10-13,Austria,329066
2021-10-13,Belgium,55807
2021-10-13,Canada,69775
2021-10-13,Chile,28920
2021-10-13,Colombia,47982
2021-10-13,Costa Rica,4008
2021-10-13,Czechia,71684
2021-10-13,Denmark,56093
2021-10-13,Estonia,6937
2021-10-13,Finland,13441
2021-10-13,France,413770
2021-10-13,Germany,0
2021-10-13,Greece,192154
2021-10-13,Hungary,14075
2021-10-13,Iceland,1389
2021-10-13,Ireland,25589
2021-10-13,Israel,106894
2021-10-13,Italy,334442
2021-10-13,Japan,57785
2021-10-13,Latvia,21731
2021-10-13,Lithuania,25360
2021-10-13,Luxembourg,2838
2021-10-13,Mexico,22246
2021-10-13,Netherlands,0
2021-10-13,New Zealand,25800
2021-10-13,Norway,8941
2021-10-13,Poland,89123
2021-10-13,Portugal,63780
2021-10-13,Slovakia,37886
2021-10-13,Slovenia,5379
2021-10-13,South Korea,0
2021-10-13,Spain,0
2021-10-13,Sweden,20562
2021-10-13,Switzerland,25665
2021-10-13,Taiwan,21804
2021-10-13,Turkey,361164
2021-10-13,United Kingdom,845156
2021-10-13,United States,1829533
