tDate,Country,NumberOfTest
2020-04-26,Australia,12192
2020-04-26,Austria,6542
2020-04-26,Belgium,13879
2020-04-26,Canada,50204
2020-04-26,Chile,6763
2020-04-26,Costa Rica,37
2020-04-26,Denmark,10301
2020-04-26,Estonia,561
2020-04-26,Finland,2485
2020-04-26,Germany,0
2020-04-26,Greece,1521
2020-04-26,Hungary,2704
2020-04-26,Iceland,25
2020-04-26,Ireland,8598
2020-04-26,Israel,8464
2020-04-26,Italy,74029
2020-04-26,Japan,1136
2020-04-26,Latvia,1874
2020-04-26,Lithuania,3213
2020-04-26,Luxembourg,132
2020-04-26,Mexico,2053
2020-04-26,Netherlands,0
2020-04-26,New Zealand,2098
2020-04-26,Norway,973
2020-04-26,Poland,11639
2020-04-26,Portugal,8241
2020-04-26,Slovakia,3171
2020-04-26,Slovenia,831
2020-04-26,South Korea,0
2020-04-26,Spain,0
2020-04-26,Taiwan,495
2020-04-26,Turkey,30177
2020-04-26,United Kingdom,31610
2020-04-26,United States,171505
