tDate,Country,NumberOfTest
2021-09-21,Australia,194815
2021-09-21,Austria,262426
2021-09-21,Belgium,60814
2021-09-21,Canada,83252
2021-09-21,Chile,20338
2021-09-21,Colombia,50307
2021-09-21,Costa Rica,8312
2021-09-21,Czechia,62639
2021-09-21,Denmark,37399
2021-09-21,Estonia,7469
2021-09-21,Finland,15074
2021-09-21,France,508226
2021-09-21,Greece,396945
2021-09-21,Hungary,9892
2021-09-21,Iceland,1505
2021-09-21,Ireland,22780
2021-09-21,Israel,108998
2021-09-21,Italy,389534
2021-09-21,Japan,86797
2021-09-21,Lithuania,25721
2021-09-21,Luxembourg,2089
2021-09-21,Mexico,26691
2021-09-21,New Zealand,8347
2021-09-21,Norway,21804
2021-09-21,Poland,87253
2021-09-21,Portugal,53591
2021-09-21,Slovakia,36750
2021-09-21,Slovenia,5934
2021-09-21,South Korea,17966
2021-09-21,Switzerland,38468
2021-09-21,Taiwan,14247
2021-09-21,Turkey,354854
2021-09-21,United Kingdom,880088
2021-09-21,United States,1596123
