tDate,Country,NumberOfTest
2020-05-31,Australia,26030
2020-05-31,Austria,6391
2020-05-31,Belgium,6795
2020-05-31,Canada,73608
2020-05-31,Chile,19120
2020-05-31,Costa Rica,521
2020-05-31,Denmark,7648
2020-05-31,Estonia,869
2020-05-31,Finland,1295
2020-05-31,France,8547
2020-05-31,Germany,0
2020-05-31,Greece,2202
2020-05-31,Hungary,2418
2020-05-31,Iceland,16
2020-05-31,Ireland,3474
2020-05-31,Israel,5640
2020-05-31,Italy,83066
2020-05-31,Japan,1657
2020-05-31,Latvia,897
2020-05-31,Lithuania,2142
2020-05-31,Luxembourg,192
2020-05-31,Mexico,3935
2020-05-31,Netherlands,0
2020-05-31,New Zealand,177
2020-05-31,Norway,636
2020-05-31,Poland,30964
2020-05-31,Portugal,6547
2020-05-31,Slovakia,274
2020-05-31,Slovenia,246
2020-05-31,South Korea,10925
2020-05-31,Spain,0
2020-05-31,Switzerland,1558
2020-05-31,Taiwan,237
2020-05-31,Turkey,35600
2020-05-31,United Kingdom,82243
2020-05-31,United States,373109
