tDate,Country,NumberOfTest
2021-07-23,Australia,0
2021-07-23,Austria,313561
2021-07-23,Belgium,78083
2021-07-23,Canada,56708
2021-07-23,Chile,61172
2021-07-23,Colombia,76835
2021-07-23,Costa Rica,8868
2021-07-23,Czechia,163636
2021-07-23,Denmark,75617
2021-07-23,Estonia,3083
2021-07-23,Finland,20079
2021-07-23,France,723954
2021-07-23,Germany,0
2021-07-23,Greece,0
2021-07-23,Hungary,10007
2021-07-23,Iceland,3964
2021-07-23,Israel,98197
2021-07-23,Italy,291682
2021-07-23,Japan,50137
2021-07-23,Latvia,7985
2021-07-23,Lithuania,13484
2021-07-23,Luxembourg,9840
2021-07-23,Mexico,38640
2021-07-23,Netherlands,0
2021-07-23,New Zealand,0
2021-07-23,Norway,12664
2021-07-23,Poland,74030
2021-07-23,Portugal,92021
2021-07-23,Slovakia,19678
2021-07-23,Slovenia,1867
2021-07-23,South Korea,0
2021-07-23,Switzerland,35303
2021-07-23,Taiwan,20344
2021-07-23,United Kingdom,909423
2021-07-23,United States,789456
