tDate,Country,NumberOfTest
2022-01-01,Australia,274954
2022-01-01,Austria,328668
2022-01-01,Belgium,39565
2022-01-01,Canada,96064
2022-01-01,Chile,63089
2022-01-01,Colombia,77189
2022-01-01,Costa Rica,4780
2022-01-01,Czechia,12791
2022-01-01,Denmark,73325
2022-01-01,Estonia,3418
2022-01-01,Finland,19908
2022-01-01,France,193991
2022-01-01,Germany,0
2022-01-01,Greece,501526
2022-01-01,Hungary,0
2022-01-01,Iceland,2393
2022-01-01,Ireland,44660
2022-01-01,Israel,95511
2022-01-01,Italy,1130936
2022-01-01,Japan,7002
2022-01-01,Latvia,1674
2022-01-01,Lithuania,5908
2022-01-01,Luxembourg,1060
2022-01-01,Mexico,6293
2022-01-01,Netherlands,31553
2022-01-01,New Zealand,0
2022-01-01,Norway,8172
2022-01-01,Poland,126676
2022-01-01,Portugal,82681
2022-01-01,Slovakia,4012
2022-01-01,Slovenia,1983
2022-01-01,Switzerland,33080
2022-01-01,Taiwan,10302
2022-01-01,Turkey,369027
2022-01-01,United States,1006886
