tDate,Country,NumberOfTest
2021-06-15,Australia,40751
2021-06-15,Austria,354433
2021-06-15,Belgium,46936
2021-06-15,Canada,45284
2021-06-15,Chile,46235
2021-06-15,Colombia,87647
2021-06-15,Costa Rica,6297
2021-06-15,Czechia,171975
2021-06-15,Denmark,87118
2021-06-15,Estonia,4156
2021-06-15,Finland,15796
2021-06-15,France,282450
2021-06-15,Greece,50580
2021-06-15,Hungary,4846
2021-06-15,Israel,28123
2021-06-15,Italy,268215
2021-06-15,Japan,61213
2021-06-15,Latvia,11452
2021-06-15,Lithuania,14079
2021-06-15,Luxembourg,7141
2021-06-15,Mexico,15544
2021-06-15,New Zealand,2695
2021-06-15,Norway,17934
2021-06-15,Poland,116552
2021-06-15,Portugal,55423
2021-06-15,Slovakia,44603
2021-06-15,Slovenia,2645
2021-06-15,South Korea,30733
2021-06-15,Switzerland,19897
2021-06-15,Taiwan,31140
2021-06-15,Turkey,223846
2021-06-15,United Kingdom,777277
2021-06-15,United States,638468
