tDate,Country,NumberOfTest
2020-04-06,Australia,5509
2020-04-06,Austria,2880
2020-04-06,Belgium,5840
2020-04-06,Canada,22829
2020-04-06,Costa Rica,265
2020-04-06,Denmark,6529
2020-04-06,Estonia,1792
2020-04-06,Finland,1971
2020-04-06,Germany,0
2020-04-06,Greece,740
2020-04-06,Hungary,1032
2020-04-06,Iceland,1112
2020-04-06,Ireland,6117
2020-04-06,Israel,7498
2020-04-06,Italy,30271
2020-04-06,Japan,7876
2020-04-06,Latvia,773
2020-04-06,Lithuania,1798
2020-04-06,Luxembourg,1050
2020-04-06,Mexico,2077
2020-04-06,Netherlands,0
2020-04-06,New Zealand,3378
2020-04-06,Norway,3532
2020-04-06,Poland,4710
2020-04-06,Portugal,9369
2020-04-06,Slovakia,1448
2020-04-06,Slovenia,1202
2020-04-06,South Korea,5847
2020-04-06,Taiwan,1814
2020-04-06,Turkey,21400
2020-04-06,United Kingdom,13684
2020-04-06,United States,143970
