tDate,Country,NumberOfTest
2022-04-10,Australia,67680643
2022-04-10,Austria,179365755
2022-04-10,Belgium,33219981
2022-04-10,Canada,59938101
2022-04-10,Chile,35874692
2022-04-10,Colombia,34072763
2022-04-10,Czechia,54000587
2022-04-10,Denmark,66814734
2022-04-10,Estonia,3294972
2022-04-10,Finland,10570124
2022-04-10,France,263425754
2022-04-10,Greece,76515099
2022-04-10,Hungary,0
2022-04-10,Iceland,1305104
2022-04-10,Ireland,11928336
2022-04-10,Israel,49093471
2022-04-10,Italy,206399929
2022-04-10,Japan,42936789
2022-04-10,Latvia,7050024
2022-04-10,Lithuania,8543357
2022-04-10,Luxembourg,4189638
2022-04-10,Mexico,15002606
2022-04-10,Netherlands,30485190
2022-04-10,New Zealand,0
2022-04-10,Norway,11045033
2022-04-10,Portugal,40483678
2022-04-10,Slovakia,50755124
2022-04-10,Slovenia,4922199
2022-04-10,South Korea,90726176
2022-04-10,Spain,89155783
2022-04-10,Sweden,18216786
2022-04-10,Switzerland,20529295
2022-04-10,Taiwan,7414886
2022-04-10,Turkey,156247470
2022-04-10,United Kingdom,491599569
