tDate,Country,NumberOfTest
2020-04-25,Australia,11887
2020-04-25,Austria,8403
2020-04-25,Belgium,17193
2020-04-25,Canada,52926
2020-04-25,Chile,6945
2020-04-25,Costa Rica,87
2020-04-25,Denmark,12416
2020-04-25,Estonia,686
2020-04-25,Finland,3141
2020-04-25,Germany,0
2020-04-25,Greece,1680
2020-04-25,Hungary,2550
2020-04-25,Iceland,381
2020-04-25,Ireland,5632
2020-04-25,Israel,9077
2020-04-25,Italy,104063
2020-04-25,Japan,1250
2020-04-25,Latvia,2663
2020-04-25,Lithuania,6786
2020-04-25,Luxembourg,607
2020-04-25,Mexico,2344
2020-04-25,Netherlands,0
2020-04-25,New Zealand,2741
2020-04-25,Norway,1132
2020-04-25,Poland,13793
2020-04-25,Portugal,13446
2020-04-25,Slovakia,4839
2020-04-25,Slovenia,1012
2020-04-25,South Korea,0
2020-04-25,Spain,0
2020-04-25,Taiwan,619
2020-04-25,Turkey,38308
2020-04-25,United Kingdom,29058
2020-04-25,United States,219402
