tDate,Country,NumberOfTest
2022-01-06,Australia,248366
2022-01-06,Austria,319520
2022-01-06,Belgium,95900
2022-01-06,Canada,145814
2022-01-06,Chile,74438
2022-01-06,Colombia,96502
2022-01-06,Czechia,78316
2022-01-06,Denmark,209665
2022-01-06,Estonia,9107
2022-01-06,Finland,26617
2022-01-06,France,1897159
2022-01-06,Greece,420227
2022-01-06,Hungary,26980
2022-01-06,Ireland,48980
2022-01-06,Israel,322137
2022-01-06,Italy,1138310
2022-01-06,Japan,65376
2022-01-06,Latvia,11287
2022-01-06,Lithuania,21208
2022-01-06,Luxembourg,6112
2022-01-06,Mexico,44143
2022-01-06,Netherlands,93307
2022-01-06,New Zealand,0
2022-01-06,Norway,25449
2022-01-06,Poland,166146
2022-01-06,Portugal,294246
2022-01-06,Slovakia,14984
2022-01-06,Slovenia,11023
2022-01-06,South Korea,222803
2022-01-06,Spain,0
2022-01-06,Switzerland,91222
2022-01-06,Taiwan,17354
2022-01-06,Turkey,418823
