tDate,Country,NumberOfTest
2022-04-15,Australia,68173310
2022-04-15,Austria,180245342
2022-04-15,Belgium,33363920
2022-04-15,Canada,60243655
2022-04-15,Chile,36124618
2022-04-15,Colombia,34173581
2022-04-15,Czechia,54099927
2022-04-15,Denmark,66890983
2022-04-15,Estonia,3309913
2022-04-15,Finland,10623924
2022-04-15,France,265766657
2022-04-15,Germany,0
2022-04-15,Greece,0
2022-04-15,Hungary,0
2022-04-15,Iceland,1310094
2022-04-15,Ireland,11972492
2022-04-15,Israel,49370791
2022-04-15,Italy,208411581
2022-04-15,Japan,43686934
2022-04-15,Latvia,7071932
2022-04-15,Lithuania,8581290
2022-04-15,Luxembourg,4202872
2022-04-15,Mexico,15041789
2022-04-15,Netherlands,30520098
2022-04-15,New Zealand,6966982
2022-04-15,Norway,11055369
2022-04-15,Portugal,40700808
2022-04-15,Slovenia,4981358
2022-04-15,South Korea,92090495
2022-04-15,Spain,89427111
2022-04-15,Sweden,18233161
2022-04-15,Switzerland,20637599
2022-04-15,Taiwan,7673942
2022-04-15,Turkey,157159862
2022-04-15,United Kingdom,493609752
2022-04-15,United States,862395769
