tDate,Country,NumberOfTest
2020-09-22,Australia,31595
2020-09-22,Austria,14552
2020-09-22,Belgium,45049
2020-09-22,Canada,150725
2020-09-22,Chile,13389
2020-09-22,Colombia,35958
2020-09-22,Costa Rica,1902
2020-09-22,Czechia,22400
2020-09-22,Denmark,56632
2020-09-22,Estonia,3105
2020-09-22,Finland,14194
2020-09-22,France,219114
2020-09-22,Germany,0
2020-09-22,Greece,10899
2020-09-22,Hungary,6010
2020-09-22,Iceland,4525
2020-09-22,Ireland,12583
2020-09-22,Israel,63062
2020-09-22,Italy,136648
2020-09-22,Japan,3386
2020-09-22,Latvia,2690
2020-09-22,Lithuania,5181
2020-09-22,Luxembourg,6119
2020-09-22,Mexico,15347
2020-09-22,Netherlands,0
2020-09-22,New Zealand,6842
2020-09-22,Norway,16816
2020-09-22,Poland,42744
2020-09-22,Portugal,23821
2020-09-22,Slovakia,6231
2020-09-22,Slovenia,2616
2020-09-22,South Korea,12837
2020-09-22,Spain,0
2020-09-22,Sweden,18407
2020-09-22,Switzerland,13308
2020-09-22,Taiwan,175
2020-09-22,Turkey,114311
2020-09-22,United Kingdom,234815
2020-09-22,United States,1028023
