Date,Country,NumberOfTest
2021-11-23,Australia,119043
2021-11-23,Austria,428955
2021-11-23,Belgium,135397
2021-11-23,Canada,66511
2021-11-23,Chile,44502
2021-11-23,Colombia,43398
2021-11-23,Costa Rica,2134
2021-11-23,Czechia,132766
2021-11-23,Denmark,184787
2021-11-23,Estonia,6274
2021-11-23,Finland,20632
2021-11-23,France,600261
2021-11-23,Greece,643683
2021-11-23,Hungary,23565
2021-11-23,Iceland,2334
2021-11-23,Ireland,29900
2021-11-23,Israel,89395
2021-11-23,Italy,763925
2021-11-23,Japan,24709
2021-11-23,Latvia,13477
2021-11-23,Lithuania,21899
2021-11-23,Luxembourg,4780
2021-11-23,Mexico,17119
2021-11-23,Netherlands,0
2021-11-23,New Zealand,0
2021-11-23,Norway,19337
2021-11-23,Poland,198204
2021-11-23,Portugal,69159
2021-11-23,Slovakia,75485
2021-11-23,Slovenia,8622
2021-11-23,Spain,0
2021-11-23,Switzerland,57653
2021-11-23,Taiwan,16735
2021-11-23,Turkey,365412
2021-11-23,United Kingdom,931409
2021-11-23,United States,1119437
