tDate,Country,NumberOfTest
2022-04-08,Australia,67478280
2022-04-08,Austria,178678948
2022-04-08,Belgium,33186489
2022-04-08,Canada,59899951
2022-04-08,Chile,35750401
2022-04-08,Colombia,34037066
2022-04-08,Costa Rica,3233070
2022-04-08,Czechia,53980965
2022-04-08,Denmark,66787647
2022-04-08,Estonia,3291170
2022-04-08,Finland,10555781
2022-04-08,France,262965085
2022-04-08,Greece,0
2022-04-08,Hungary,10741057
2022-04-08,Iceland,1303112
2022-04-08,Ireland,11911918
2022-04-08,Israel,49011637
2022-04-08,Italy,205609215
2022-04-08,Japan,42782932
2022-04-08,Latvia,7043630
2022-04-08,Lithuania,8535398
2022-04-08,Luxembourg,4187021
2022-04-08,Mexico,14998453
2022-04-08,Netherlands,30465289
2022-04-08,New Zealand,6948958
2022-04-08,Norway,11042202
2022-04-08,Portugal,40433267
2022-04-08,Slovakia,50741771
2022-04-08,Slovenia,4913371
2022-04-08,South Korea,90228854
2022-04-08,Spain,89097327
2022-04-08,Sweden,18208684
2022-04-08,Switzerland,20504930
2022-04-08,Taiwan,7347321
2022-04-08,Turkey,155888783
2022-04-08,United Kingdom,490931095
2022-04-08,United States,856816775
