tDate,Country,NumberOfTest
2022-01-28,Australia,102759
2022-01-28,Austria,701619
2022-01-28,Belgium,115961
2022-01-28,Canada,87945
2022-01-28,Chile,125215
2022-01-28,Colombia,70525
2022-01-28,Czechia,184917
2022-01-28,Denmark,173579
2022-01-28,Estonia,14479
2022-01-28,Finland,19113
2022-01-28,France,1091008
2022-01-28,Greece,361986
2022-01-28,Hungary,48756
2022-01-28,Iceland,4641
2022-01-28,Ireland,17634
2022-01-28,Israel,202406
2022-01-28,Italy,1051288
2022-01-28,Japan,274158
2022-01-28,Latvia,25514
2022-01-28,Luxembourg,5674
2022-01-28,Mexico,28874
2022-01-28,Netherlands,150147
2022-01-28,New Zealand,0
2022-01-28,Norway,32144
2022-01-28,Poland,349877
2022-01-28,Portugal,354557
2022-01-28,Slovakia,64238
2022-01-28,Slovenia,20654
2022-01-28,South Korea,291094
2022-01-28,Spain,246585
2022-01-28,Switzerland,111874
2022-01-28,Taiwan,22787
2022-01-28,Turkey,438252
2022-01-28,United Kingdom,1219656
