tDate,Country,NumberOfTest
2022-06-10,Australia,72625179
2022-06-10,Austria,188635986
2022-06-10,Belgium,34222968
2022-06-10,Chile,38979478
2022-06-10,Czechia,54544497
2022-06-10,Denmark,64569325
2022-06-10,Estonia,3414230
2022-06-10,Finland,10999237
2022-06-10,France,276655725
2022-06-10,Greece,0
2022-06-10,Iceland,1368400
2022-06-10,Ireland,12282906
2022-06-10,Israel,51484974
2022-06-10,Italy,222710598
2022-06-10,Japan,51552858
2022-06-10,Latvia,7240029
2022-06-10,Lithuania,8712091
2022-06-10,Luxembourg,4282326
2022-06-10,Mexico,15467962
2022-06-10,Netherlands,30644403
2022-06-10,New Zealand,0
2022-06-10,Norway,11136783
2022-06-10,Slovenia,5299458
2022-06-10,South Korea,50275821
2022-06-10,Sweden,18386274
2022-06-10,Switzerland,21193207
2022-06-10,Taiwan,12147272
2022-06-10,United States,902912651
