tDate,Country,NumberOfTest
2022-05-13,Australia,70433292
2022-05-13,Austria,184874698
2022-05-13,Belgium,33887131
2022-05-13,Canada,61474557
2022-05-13,Chile,37340823
2022-05-13,Costa Rica,3496854
2022-05-13,Czechia,54406144
2022-05-13,Denmark,64419448
2022-05-13,Estonia,3374329
2022-05-13,Finland,10855903
2022-05-13,France,272340566
2022-05-13,Greece,0
2022-05-13,Iceland,1331287
2022-05-13,Ireland,12145639
2022-05-13,Israel,50775503
2022-05-13,Italy,217395343
2022-05-13,Japan,48221802
2022-05-13,Latvia,7173895
2022-05-13,Lithuania,8681075
2022-05-13,Luxembourg,4249601
2022-05-13,Mexico,15202660
2022-05-13,Netherlands,30593437
2022-05-13,New Zealand,0
2022-05-13,Norway,11102059
2022-05-13,Portugal,41861441
2022-05-13,Slovenia,5189662
2022-05-13,South Korea,46979218
2022-05-13,Spain,91235227
2022-05-13,Sweden,18318726
2022-05-13,Switzerland,20973311
2022-05-13,Taiwan,9480859
2022-05-13,Turkey,160786391
2022-05-13,United Kingdom,501743040
2022-05-13,United States,883692212
