tDate,Country,NumberOfTest
2021-08-30,Australia,227561
2021-08-30,Austria,230634
2021-08-30,Belgium,41836
2021-08-30,Canada,70390
2021-08-30,Chile,48875
2021-08-30,Colombia,28892
2021-08-30,Costa Rica,4519
2021-08-30,Czechia,83843
2021-08-30,Denmark,69700
2021-08-30,Estonia,5374
2021-08-30,Finland,22434
2021-08-30,France,822625
2021-08-30,Greece,49602
2021-08-30,Hungary,26863
2021-08-30,Iceland,3661
2021-08-30,Ireland,14434
2021-08-30,Israel,152026
2021-08-30,Italy,139179
2021-08-30,Japan,156779
2021-08-30,Lithuania,16287
2021-08-30,Luxembourg,5435
2021-08-30,Mexico,39827
2021-08-30,New Zealand,16370
2021-08-30,Norway,41024
2021-08-30,Poland,66645
2021-08-30,Portugal,55852
2021-08-30,Slovakia,20935
2021-08-30,Slovenia,2917
2021-08-30,South Korea,29544
2021-08-30,Sweden,33806
2021-08-30,Switzerland,27349
2021-08-30,Taiwan,31725
2021-08-30,Turkey,283250
2021-08-30,United Kingdom,658008
2021-08-30,United States,1319678
