tDate,Country,NumberOfTest
2022-01-04,Australia,0
2022-01-04,Austria,331732
2022-01-04,Belgium,101349
2022-01-04,Canada,601278
2022-01-04,Chile,25783
2022-01-04,Colombia,76643
2022-01-04,Costa Rica,5363
2022-01-04,Czechia,95750
2022-01-04,Denmark,204135
2022-01-04,Estonia,8672
2022-01-04,Finland,28630
2022-01-04,France,1669061
2022-01-04,Greece,650101
2022-01-04,Hungary,7845
2022-01-04,Iceland,5794
2022-01-04,Ireland,40183
2022-01-04,Israel,202580
2022-01-04,Italy,1228410
2022-01-04,Japan,87417
2022-01-04,Latvia,11691
2022-01-04,Lithuania,20740
2022-01-04,Luxembourg,7147
2022-01-04,Mexico,48871
2022-01-04,Netherlands,81729
2022-01-04,New Zealand,0
2022-01-04,Norway,27941
2022-01-04,Poland,212696
2022-01-04,Portugal,277890
2022-01-04,Slovakia,45841
2022-01-04,Slovenia,10579
2022-01-04,Switzerland,97714
2022-01-04,Taiwan,18597
2022-01-04,Turkey,382888
2022-01-04,United States,2254406
