tDate,Country,NumberOfTest
2021-04-12,Australia,32317
2021-04-12,Austria,169508
2021-04-12,Belgium,41793
2021-04-12,Canada,129708
2021-04-12,Chile,73293
2021-04-12,Colombia,53153
2021-04-12,Costa Rica,3169
2021-04-12,Czechia,293289
2021-04-12,Denmark,204533
2021-04-12,Estonia,6011
2021-04-12,Finland,16248
2021-04-12,France,479982
2021-04-12,Germany,0
2021-04-12,Greece,20672
2021-04-12,Hungary,26360
2021-04-12,Iceland,1264
2021-04-12,Ireland,11918
2021-04-12,Israel,61406
2021-04-12,Italy,240726
2021-04-12,Japan,72260
2021-04-12,Latvia,3209
2021-04-12,Lithuania,19030
2021-04-12,Luxembourg,10754
2021-04-12,Mexico,25348
2021-04-12,Netherlands,0
2021-04-12,New Zealand,2742
2021-04-12,Norway,27728
2021-04-12,Poland,116352
2021-04-12,Portugal,38795
2021-04-12,Slovakia,250131
2021-04-12,Slovenia,4707
2021-04-12,South Korea,19912
2021-04-12,Spain,0
2021-04-12,Sweden,48658
2021-04-12,Switzerland,28819
2021-04-12,Taiwan,755
2021-04-12,Turkey,301068
2021-04-12,United Kingdom,874399
2021-04-12,United States,1047264
